"ID","Minutes","Total Rebounds","Assists","Steals","Blocks","Points","Player ID","First Name","Last Name","Position","Height","Weight","Draft Year","Draft Round","Draft Number","Team ID","Team Conference","Team Division","Team City","Team Name","Team Full Name","Team Abbreviation","Game ID","Game Date","Game Season","Game Status","Game Period","Game Time","Game Postseason","Home Team Score","Visitor Team Score","Home Team ID","Visitor Team ID"
"13943989","10","2","1","1","1","8","201","Isaiah","Hartenstein","F-C","7-0","250","2017","2","43","20","East","Atlantic","New York","Knicks","New York Knicks","NYK","1037611","2023-10-27","2023","Final","4","Final","false","120","126","1","20"
"13943990","00","0","0","0","0","0","666675","DaQuan","Jeffries","F","6-5","222","0","0","0","20","East","Atlantic","New York","Knicks","New York Knicks","NYK","1037611","2023-10-27","2023","Final","4","Final","false","120","126","1","20"
"13943991","00","0","0","0","0","0","17896033","Miles","McBride","G","6-1","195","2021","2","36","20","East","Atlantic","New York","Knicks","New York Knicks","NYK","1037611","2023-10-27","2023","Final","4","Final","false","120","126","1","20"
"13943992","24","6","6","1","0","11","3547269","Immanuel","Quickley","G","6-2","190","2020","1","25","20","East","Atlantic","New York","Knicks","New York Knicks","NYK","1037611","2023-10-27","2023","Final","4","Final","false","120","126","1","20"
"13943993","00","0","0","0","0","0","17896063","Jericho","Sims","F","6-10","250","2021","2","58","20","East","Atlantic","New York","Knicks","New York Knicks","NYK","1037611","2023-10-27","2023","Final","4","Final","false","120","126","1","20"
"13943994","00","0","0","0","0","0","666971","Dylan","Windler","G-F","6-7","196","2019","1","26","20","East","Atlantic","New York","Knicks","New York Knicks","NYK","1037611","2023-10-27","2023","Final","4","Final","false","120","126","1","20"
"13943995","00","0","0","0","0","0","666474","Charles","Brown","G","6-6","199","0","0","0","20","East","Atlantic","New York","Knicks","New York Knicks","NYK","1037611","2023-10-27","2023","Final","4","Final","false","120","126","1","20"
"13943996","00","0","0","0","0","0","56677795","Jacob","Toppin","F","6-8","200","0","0","0","20","East","Atlantic","New York","Knicks","New York Knicks","NYK","1037611","2023-10-27","2023","Final","4","Final","false","120","126","1","20"
"13943997","00","0","0","0","0","0","17896089","Duane","Washington Jr.","G","6-2","197","0","0","0","20","East","Atlantic","New York","Knicks","New York Knicks","NYK","1037611","2023-10-27","2023","Final","4","Final","false","120","126","1","20"
"13944420","35","4","4","0","1","20","666682","Keldon","Johnson","F","6-5","220","2019","1","29","27","West","Southwest","San Antonio","Spurs","San Antonio Spurs","SAS","1037615","2023-10-27","2023","Final","5","Final","false","126","122","27","11"
"13944421","31","12","1","2","3","21","56677822","Victor","Wembanyama","F-C","7-4","210","2023","1","1","27","West","Southwest","San Antonio","Spurs","San Antonio Spurs","SAS","1037615","2023-10-27","2023","Final","5","Final","false","126","122","27","11"
"13944422","39","6","8","4","0","9","102","Zach","Collins","F-C","6-11","250","2017","1","10","27","West","Southwest","San Antonio","Spurs","San Antonio Spurs","SAS","1037615","2023-10-27","2023","Final","5","Final","false","126","122","27","11"
"13944423","40","3","2","0","0","25","3547246","Devin","Vassell","G-F","6-5","200","2020","1","11","27","West","Southwest","San Antonio","Spurs","San Antonio Spurs","SAS","1037615","2023-10-27","2023","Final","5","Final","false","126","122","27","11"
"13944424","26","5","4","2","0","14","38017699","Jeremy","Sochan","F","6-8","230","2022","1","9","27","West","Southwest","San Antonio","Spurs","San Antonio Spurs","SAS","1037615","2023-10-27","2023","Final","5","Final","false","126","122","27","11"
"13944425","00","0","0","0","0","0","38017730","Dominick","Barlow","F","6-9","215","0","0","0","27","West","Southwest","San Antonio","Spurs","San Antonio Spurs","SAS","1037615","2023-10-27","2023","Final","5","Final","false","126","122","27","11"
"13944426","08","3","0","0","0","0","17895854","Charles","Bassey","G","6-10","230","2021","2","53","27","West","Southwest","San Antonio","Spurs","San Antonio Spurs","SAS","1037615","2023-10-27","2023","Final","5","Final","false","126","122","27","11"
"13944427","14","2","4","0","0","9","38017692","Malaki","Branham","F","6-4","180","2022","1","20","27","West","Southwest","San Antonio","Spurs","San Antonio Spurs","SAS","1037615","2023-10-27","2023","Final","5","Final","false","126","122","27","11"
"13944428","00","0","0","0","0","0","38017649","Julian","Champagnie","F","6-7","217","0","0","0","27","West","Southwest","San Antonio","Spurs","San Antonio Spurs","SAS","1037615","2023-10-27","2023","Final","5","Final","false","126","122","27","11"
"13944429","00","0","0","0","0","0","180","Devonte'","Graham","G","6-1","195","2018","2","34","27","West","Southwest","San Antonio","Spurs","San Antonio Spurs","SAS","1037615","2023-10-27","2023","Final","5","Final","false","126","122","27","11"
"13944430","33","6","8","3","0","6","3547274","Tre","Jones","G","6-1","185","2020","2","41","27","West","Southwest","San Antonio","Spurs","San Antonio Spurs","SAS","1037615","2023-10-27","2023","Final","5","Final","false","126","122","27","11"
"13944431","00","0","0","0","0","0","17896059","Sandro","Mamukelashvili","F","6-9","240","2021","2","54","27","West","Southwest","San Antonio","Spurs","San Antonio Spurs","SAS","1037615","2023-10-27","2023","Final","5","Final","false","126","122","27","11"
"13944432","16","0","0","0","0","8","305","Doug","McDermott","F","6-6","225","2014","1","11","27","West","Southwest","San Antonio","Spurs","San Antonio Spurs","SAS","1037615","2023-10-27","2023","Final","5","Final","false","126","122","27","11"
"13944433","23","2","1","0","0","14","359","Cedi","Osman","F","6-7","230","2015","2","31","27","West","Southwest","San Antonio","Spurs","San Antonio Spurs","SAS","1037615","2023-10-27","2023","Final","5","Final","false","126","122","27","11"
"13944434","00","0","0","0","0","0","38017693","Blake","Wesley","G","6-3","185","2022","1","25","27","West","Southwest","San Antonio","Spurs","San Antonio Spurs","SAS","1037615","2023-10-27","2023","Final","5","Final","false","126","122","27","11"
"13944435","00","0","0","0","0","0","56677865","Charles","Bediako","C",,,"0","0","0","27","West","Southwest","San Antonio","Spurs","San Antonio Spurs","SAS","1037615","2023-10-27","2023","Final","5","Final","false","126","122","27","11"
"13944436","00","0","0","0","0","0","56677817","Sidy","Cissoko","G","6-6","200","2023","2","44","27","West","Southwest","San Antonio","Spurs","San Antonio Spurs","SAS","1037615","2023-10-27","2023","Final","5","Final","false","126","122","27","11"
"13944437","00","0","0","0","0","0","56677870","Sir'Jabari","Rice","G",,,"0","0","0","27","West","Southwest","San Antonio","Spurs","San Antonio Spurs","SAS","1037615","2023-10-27","2023","Final","5","Final","false","126","122","27","11"
"13944438","39","2","2","1","0","17","66","Dillon","Brooks","G-F","6-6","225","2017","2","45","11","West","Southwest","Houston","Rockets","Houston Rockets","HOU","1037615","2023-10-27","2023","Final","5","Final","false","126","122","27","11"
"13944439","37","9","0","1","0","13","38017684","Jabari","Smith Jr.","F","6-11","220","2022","1","3","11","West","Southwest","Houston","Rockets","Houston Rockets","HOU","1037615","2023-10-27","2023","Final","5","Final","false","126","122","27","11"
"13944440","41","14","7","2","1","25","17896062","Alperen","Sengun","F-C","6-11","243","2021","1","16","11","West","Southwest","Houston","Rockets","Houston Rockets","HOU","1037615","2023-10-27","2023","Final","5","Final","false","126","122","27","11"
"13944441","38","5","4","0","0","22","17895966","Jalen","Green","G","6-4","186","2021","1","2","11","West","Southwest","Houston","Rockets","Houston Rockets","HOU","1037615","2023-10-27","2023","Final","5","Final","false","126","122","27","11"
"13944442","44","8","12","0","0","24","458","Fred","VanVleet","G","6-0","197","0","0","0","11","West","Southwest","Houston","Rockets","Houston Rockets","HOU","1037615","2023-10-27","2023","Final","5","Final","false","126","122","27","11"
"13944443","11","3","0","0","0","0","75","Reggie","Bullock","G-F","6-6","205","2013","1","25","11","West","Southwest","Houston","Rockets","Houston Rockets","HOU","1037615","2023-10-27","2023","Final","5","Final","false","126","122","27","11"
"13944444","21","1","1","0","0","10","188","Jeff","Green","F","6-8","235","2007","1","5","11","West","Southwest","Houston","Rockets","Houston Rockets","HOU","1037615","2023-10-27","2023","Final","5","Final","false","126","122","27","11"
"13944445","00","0","0","0","0","0","213","Aaron","Holiday","G","6-0","185","2018","1","23","11","West","Southwest","Houston","Rockets","Houston Rockets","HOU","1037615","2023-10-27","2023","Final","5","Final","false","126","122","27","11"
"13944446","07","0","1","0","0","4","296","Boban","Marjanovic","C","7-4","290","0","0","0","11","West","Southwest","Houston","Rockets","Houston Rockets","HOU","1037615","2023-10-27","2023","Final","5","Final","false","126","122","27","11"
"13944447","00","0","0","0","0","0","56677809","Jermaine","Samuels Jr.","F","6-6","230","0","0","0","11","West","Southwest","Houston","Rockets","Houston Rockets","HOU","1037615","2023-10-27","2023","Final","5","Final","false","126","122","27","11"
"13944448","14","0","0","3","0","3","3547301","Jae'Sean","Tate","F","6-4","230","0","0","0","11","West","Southwest","Houston","Rockets","Houston Rockets","HOU","1037615","2023-10-27","2023","Final","5","Final","false","126","122","27","11"
"13944449","13","1","3","0","1","4","56677825","Amen","Thompson","G-F","6-7","200","2023","1","4","11","West","Southwest","Houston","Rockets","Houston Rockets","HOU","1037615","2023-10-27","2023","Final","5","Final","false","126","122","27","11"
"13944450","00","0","0","0","0","0","56677831","Cam","Whitmore","F","6-7","230","2023","1","20","11","West","Southwest","Houston","Rockets","Houston Rockets","HOU","1037615","2023-10-27","2023","Final","5","Final","false","126","122","27","11"
"13944451","00","0","0","0","0","0","47738533","Jeenathan","Williams","G","6-5","205","0","0","0","11","West","Southwest","Houston","Rockets","Houston Rockets","HOU","1037615","2023-10-27","2023","Final","5","Final","false","126","122","27","11"
"13944452","00","0","0","0","0","0","38017695","Tari","Eason","F","6-8","215","2022","1","17","11","West","Southwest","Houston","Rockets","Houston Rockets","HOU","1037615","2023-10-27","2023","Final","5","Final","false","126","122","27","11"
"13944453","00","0","0","0","0","0","3547281","Nate","Hinton","G-F","6-5","210","0","0","0","11","West","Southwest","Houston","Rockets","Houston Rockets","HOU","1037615","2023-10-27","2023","Final","5","Final","false","126","122","27","11"
"13944454","00","0","0","0","0","0","19465326","Jock","Landale","C","6-11","255","0","0","0","11","West","Southwest","Houston","Rockets","Houston Rockets","HOU","1037615","2023-10-27","2023","Final","5","Final","false","126","122","27","11"
"13944455","00","0","0","0","0","0","357","Victor","Oladipo","G","6-3","213","2013","1","2","11","West","Southwest","Houston","Rockets","Houston Rockets","HOU","1037615","2023-10-27","2023","Final","5","Final","false","126","122","27","11"
"13945021","41","4","3","4","1","33","125","DeMar","DeRozan","G","6-6","220","2009","1","9","5","East","Central","Chicago","Bulls","Chicago Bulls","CHI","1037614","2023-10-27","2023","Final","5","Final","false","104","103","5","28"
"13945022","13","3","1","2","0","3","3547248","Patrick","Williams","F","6-7","215","2020","1","4","5","East","Central","Chicago","Bulls","Chicago Bulls","CHI","1037614","2023-10-27","2023","Final","5","Final","false","104","103","5","28"
"13945023","41","12","1","0","1","11","460","Nikola","Vucevic","C","6-10","260","2011","1","16","5","East","Central","Chicago","Bulls","Chicago Bulls","CHI","1037614","2023-10-27","2023","Final","5","Final","false","104","103","5","28"
"13945024","38","5","1","0","0","8","268","Zach","LaVine","G","6-5","200","2014","1","13","5","East","Central","Chicago","Bulls","Chicago Bulls","CHI","1037614","2023-10-27","2023","Final","5","Final","false","104","103","5","28"
"13945025","40","6","8","1","0","17","666956","Coby","White","G","6-5","195","2019","1","7","5","East","Central","Chicago","Bulls","Chicago Bulls","CHI","1037614","2023-10-27","2023","Final","5","Final","false","104","103","5","28"
"13945026","13","1","2","0","0","0","87","Jevon","Carter","G","6-1","200","2018","2","32","5","East","Central","Chicago","Bulls","Chicago Bulls","CHI","1037614","2023-10-27","2023","Final","5","Final","false","104","103","5","28"
"13945027","32","13","2","2","1","13","89","Alex","Caruso","G","6-5","186","0","0","0","5","East","Central","Chicago","Bulls","Chicago Bulls","CHI","1037614","2023-10-27","2023","Final","5","Final","false","104","103","5","28"
"13945028","24","5","0","1","1","7","110","Torrey","Craig","F","6-5","221","0","0","0","5","East","Central","Chicago","Bulls","Chicago Bulls","CHI","1037614","2023-10-27","2023","Final","5","Final","false","104","103","5","28"
"13945029","11","1","0","0","0","4","17895983","Ayo","Dosunmu","G","6-5","200","2021","2","38","5","East","Central","Chicago","Bulls","Chicago Bulls","CHI","1037614","2023-10-27","2023","Final","5","Final","false","104","103","5","28"
"13945030","12","2","0","0","0","8","137","Andre","Drummond","C","6-11","279","2012","1","9","5","East","Central","Chicago","Bulls","Chicago Bulls","CHI","1037614","2023-10-27","2023","Final","5","Final","false","104","103","5","28"
"13945031","00","0","0","0","0","0","56677857","Julian","Phillips","F","6-8","198","2023","2","35","5","East","Central","Chicago","Bulls","Chicago Bulls","CHI","1037614","2023-10-27","2023","Final","5","Final","false","104","103","5","28"
"13945032","00","0","0","0","0","0","17896116","Terry","Taylor","G","6-4","230","0","0","0","5","East","Central","Chicago","Bulls","Chicago Bulls","CHI","1037614","2023-10-27","2023","Final","5","Final","false","104","103","5","28"
"13945033","00","0","0","0","0","0","38017719","Dalen","Terry","F","6-7","195","2022","1","18","5","East","Central","Chicago","Bulls","Chicago Bulls","CHI","1037614","2023-10-27","2023","Final","5","Final","false","104","103","5","28"
"13945034","00","0","0","0","0","0","27","Lonzo","Ball","G","6-6","190","2017","1","2","5","East","Central","Chicago","Bulls","Chicago Bulls","CHI","1037614","2023-10-27","2023","Final","5","Final","false","104","103","5","28"
"13945035","00","0","0","0","0","0","56677874","Onuralp","Bitim","F","6-6","215","0","0","0","5","East","Central","Chicago","Bulls","Chicago Bulls","CHI","1037614","2023-10-27","2023","Final","5","Final","false","104","103","5","28"
"13945036","00","0","0","0","0","0","45969255","Justin","Lewis","F","6-7","245","0","0","0","5","East","Central","Chicago","Bulls","Chicago Bulls","CHI","1037614","2023-10-27","2023","Final","5","Final","false","104","103","5","28"
"13945037","00","0","0","0","0","0","56677860","Adama","Sanogo","F","6-9","245","0","0","0","5","East","Central","Chicago","Bulls","Chicago Bulls","CHI","1037614","2023-10-27","2023","Final","5","Final","false","104","103","5","28"
"13945038","38","10","10","0","2","22","17896055","Scottie","Barnes","G-F","6-7","237","2021","1","4","28","East","Atlantic","Toronto","Raptors","Toronto Raptors","TOR","1037614","2023-10-27","2023","Final","5","Final","false","104","103","5","28"
